aacode	hhcompx	hhcomp1	hhtype11	hhtype7	hhtype6	hhsizex	famnumx	loncoupx	nlpar	ncouple	nsing	ndepchil	nxdepch	otherfam	othfamlp	nounits1	cohabhrp	cohabprt	studprt	sft	agehrpx	agehrp2x	agehrp4x	agehrp6x	ager	agepartx	pyngx	pyngbx	agen16	grossa	ageoldx	ageoldbx	olderx	emphrpx	emphrp3x	empprtx	nssech	nssecp	hhempx	empprt3x	nemp	nunemp	ninac	nstud	studhrp	workless	ethhrp8x	ethhrp4x	ethhrp2x	ethprt	ethhrp8n	ethhrp4n	ethhrp2n	ethprtn	sexhrp	sexprt	freeleas	owntype	hatentp	bedstdx	nbedsx	bedrqx	nshare	nkita	totkitsa	nbatha	nliving	nroomsa	nrooms1a	sharer	accomhh	accomhh1	lenres	lenresb	lenown	lenownb	buypresh	ftbuyer	prevten	tenex	tenure1	tenure2	tenure3	tenure4	hhltsick	hpregdis	mortwkx	rentwkx	rentflg	rentexs	rentexsf	hhincx	hhinc5x	hhincflg	amthbenx	housbenx	hhbensx	jointinc	allincx	hyeargrx	hhvulx	equityr	equityr5	bhcinceq	bhcinc_1	bhcinc_2	ahcinceq	ahcinc_1	ahcinc_2
J1431305	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	2	49	1	3	4	4	49	27	5	0	7	49	3	0	1	1	2	13.3	13.4	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	12	6	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	64.4230769230769	0	64.4230769230769	0	20283.12	3	0	0	2	2	22880	22880	37880	2	-99999999	-9	461.993637941006	3	0	387.343986998917	3	0
J1431307	5	3	7	4	4	2	1	0	1	0	0	0	1	2	1	1	2	-9	-9	0	56	1	3	5	4	0	19	4	0	3	56	4	0	6	3	-9	10	0	4	-9	0	1	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	4	2	2	2	1	2	2	6	6	2	3	3	23	7	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	72.1153846153846	0	72.1153846153846	0	3510	1	6	72.1153846153846	1	1	3510	7260	5982	1	-99999999	-9	187.153846153846	1	1	115.038461538462	1	1
J1431308	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	59	1	3	5	4	0	59	5	0	12	59	4	0	4	2	-9	11.1	0	4	-9	0	1	0	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	19	6	0	1	33	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	3510	1	6	-9	-9	1	3510	3510	3510	1	75000	2	81.5011481056257	1	1	94.1478779840849	1	1
J1431309	3	1	3	2	2	4	1	1	0	1	0	1	1	2	1	1	-9	-9	2	2	43	1	2	3	3	43	13	3	1	2	43	3	0	1	1	1	10	5	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	3	3	3	2	2	1	2	2	5	5	2	2	2	16	6	17	6	16	2	9	1	2	2	2	1	2	2	108.461538461538	-9	-9	-9	-9	25559.72	3	0	-9	-9	2	29861.85	29861.85	29861.85	2	88000	3	308.153846153846	2	0	224.082621082621	2	0
J1431401	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	1	1	1	1	22	1	1	1	1	22	2	1	1	1	22	1	0	1	1	5	11.1	0	1	3	1	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	2	3	2	3	31	1	1	1	2	2	2	1	2	2	115.846153846154	-9	-9	-9	-9	33148.96	4	0	-9	-9	2	40835.6	40835.6	40835.6	2	17000	1	516.90641025641	4	0	420.367948717949	3	0
J1431402	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	55	1	3	5	4	0	55	5	0	11	55	4	0	1	1	-9	4.2	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	3	3	11	6	11	6	22	2	9	1	2	2	2	1	2	2	134.538461538462	-9	-9	-9	-9	16069.56	2	0	-9	-9	2	20020	20020	20020	2	27950	1	435.578645235362	3	0	271.205570291777	2	0
J1431403	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	64	2	3	5	4	0	64	6	0	11	64	5	1	3	3	-9	4.1	0	3	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	3	3	11	6	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	57	0	57	0	7142	1	6	57	1	1	7142	10106	7142	1	-99999999	-9	295.809414466131	2	0	243.435013262599	2	0
J1431411	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	1	1	2	1	40	1	2	3	3	35	2	1	3	1	40	3	0	1	1	2	7.4	12.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	1	3	3	3	2	2	1	2	2	6	6	2	3	3	14	6	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	65.3846153846154	0	65.3846153846154	0	22345.96	3	0	0	2	2	24809.2	24809.2	24809.2	2	-99999999	-9	238.461093819475	1	1	190.743448858834	1	1
J1432102	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	55	1	3	5	4	50	50	5	0	12	55	4	0	6	3	6	11.2	7.1	4	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	14	6	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	67.3076923076923	0	67.3076923076923	0	13286	2	0	0	2	2	13759.2	13759.2	13759.2	1	-99999999	-9	238.307692307692	1	1	171	1	1
J1432104	4	3	6	3	3	4	1	0	1	0	0	1	2	2	1	1	2	-9	-9	0	47	1	3	4	4	0	16	4	0	3	47	3	0	2	1	-9	12.2	0	2	-9	1	1	1	1	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	4	3	2	2	1	2	2	6	6	2	3	3	0	1	-9	-9	-9	3	3	4	4	3	3	2	2	2	-9	74	0	74	0	17162.6	2	0	74	1	1	18735.6	22583.6	18735.6	1	-99999999	-9	243.403614457831	1	1	179.375	1	1
J1432105	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	2	39	1	2	3	3	25	25	5	0	8	39	3	0	1	1	1	13.4	12.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	2	2	2	3	2	3	31	2	7	1	2	2	2	1	2	2	55.3846153846154	-9	-9	-9	-9	20283.12	3	0	-9	-9	2	22880	22880	22880	2	18000	1	372.867692307692	2	0	317.483076923077	3	0
J1432106	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	44	1	2	3	3	0	44	5	0	9	44	3	0	6	3	-9	12.5	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	5	5	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	58	0	58	0	6182.8	1	0	58	1	1	6182.8	9198.8	6182.8	1	-99999999	-9	264.029850746269	1	0	205	1	1
J1432107	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	0	58	1	3	5	4	47	17	4	0	3	58	4	0	6	3	2	11.1	13.1	2	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	21	7	-9	-9	-9	3	9	4	4	3	3	2	1	1	-9	72	0	72	0	9655	1	6	72	1	1	9655	13399	9655	1	-99999999	-9	193.739155581261	1	1	130.755687973998	1	1
J1432108	5	3	7	4	4	2	1	0	1	0	0	0	1	2	1	1	2	-9	-9	1	62	2	3	5	4	0	40	5	0	9	62	5	1	3	3	-9	5	0	3	-9	1	0	1	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	3	2	2	2	1	2	2	6	6	2	3	3	30	8	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	66.3461538461538	0	66.3461538461538	0	7142	1	6	0	2	1	7142	7142	36782	1	-99999999	-9	557.03	4	0	490.683846153846	4	0
J1432109	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	0	25	1	1	2	2	25	25	5	0	8	25	2	0	6	3	6	0	0	4	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	1	2	-9	-9	1	3	1	1	2	2	1	2	2	3	3	2	4	4	2	3	-9	-9	-9	3	6	5	5	4	4	2	1	1	-9	59	1	59	0	5509	1	6	59	1	1	5509	8577	5509	1	-99999999	-9	164.942307692308	1	1	105.942307692308	1	1
J1432202	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	1	1	2	0	49	1	3	4	4	49	16	4	0	3	49	3	0	2	1	2	9.1	7.1	2	1	2	0	0	2	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	6	6	2	2	2	19	6	24	7	9	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	25152.120482	3	3	-9	-9	2	27690.360482	27690.360482	27690.360482	2	140000	4	277.57322152456	1	0	250.419319418896	2	0
J1432204	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	64	2	3	5	4	0	64	6	0	12	64	5	1	3	3	-9	13.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	14	6	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	50	0	50	0	7142	1	2	48.0769230769231	1	1	7142	9642	7142	1	-99999999	-9	282.491389207807	1	0	240.119363395225	2	0
J1432207	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	84	2	4	6	6	0	84	7	0	15	84	6	1	3	3	-9	12.4	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	30	8	22	7	11	1	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	21742	3	2	-9	-9	2	24014	24014	24014	1	70000	2	632.663605051665	4	0	730.835543766578	5	0
J1432208	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	53	1	3	4	4	0	53	5	0	11	53	4	0	1	1	-9	13.3	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	9	5	19	6	14	2	9	1	2	2	2	1	2	2	63.2307692307692	-9	-9	-9	-9	22386.36	3	0	-9	-9	2	28345	28345	28345	2	115000	3	620.095005740528	4	0	607.298076923077	5	0
J1432209	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	2	35	1	2	3	3	34	34	5	0	9	35	3	0	1	1	1	2	4.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	1	1	0	1	2	3	31	2	3	1	2	2	2	1	2	2	249.230769230769	-9	-9	-9	-9	51489.6848	5	1	-9	-9	2	68679.36	68679.36	68679.36	2	98000	3	958.667015384615	5	0	709.436246153846	5	0
J1432301	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	61	2	3	5	4	0	61	6	0	11	61	5	1	1	1	-9	10	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	10	6	10	6	23	1	9	1	2	2	2	1	2	2	64.8461538461538	-9	-9	-9	-9	15745.56	2	0	-9	-9	2	19615	19615	19615	2	-88888888	-8	438.434557979334	3	0	394.663793103448	3	0
J1432302	4	2	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	41	1	2	3	3	0	12	3	2	2	41	3	0	2	1	-9	12.2	0	2	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	3	2	2	2	2	1	2	2	5	5	2	3	3	20	7	20	7	13	1	9	1	2	2	2	1	2	2	116.538461538462	-9	-9	-9	-9	19234.36	3	2	-9	-9	1	20370.15	20370.15	20370.15	1	111050	3	332.101186196981	2	0	243.683477237049	2	0
J1432304	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	36	1	2	3	3	0	11	3	1	2	36	3	0	6	3	-9	0	0	4	-9	0	0	1	1	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	13	6	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	66.3461538461538	0	66.3461538461538	0	11372.4	1	0	66.3461538461538	1	1	11372.4	14822.4	11372.4	1	-99999999	-9	237.538461538462	1	1	182.25	1	1
J1432305	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	69	2	4	6	5	0	69	6	0	14	69	5	1	3	3	-9	13.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	35	8	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	62.5	0	62.5	0	7142	1	6	62.5	1	1	7142	10392	7142	1	-99999999	-9	304.018369690011	2	0	243.435013262599	2	0
J1432306	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	44	1	2	3	3	0	44	5	0	10	44	3	0	1	1	-9	4.1	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	3	3	17	6	17	6	16	2	9	1	2	2	2	1	2	2	92.3076923076923	-9	-9	-9	-9	14753.36	2	0	-9	-9	2	18218.75	18218.75	18218.75	2	70842	2	393.523536165327	3	0	295.436339522546	2	0
J1432307	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	53	1	3	4	4	51	51	5	0	12	53	4	0	1	1	1	4.1	6	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	2	2	29	7	29	7	6	2	9	1	2	2	2	1	2	2	120.923076923077	-9	-9	-9	-9	42047.72	5	0	-9	-9	2	54843.75	54843.75	54843.75	2	47000	1	785.686923076923	5	0	664.763846153846	5	0
J1432401	5	5	9	4	4	2	2	0	0	0	2	0	0	1	2	2	2	-9	-9	0	20	1	1	1	1	0	20	4	0	6	20	1	0	2	1	-9	13.1	0	2	-9	2	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	1	4	2	1	2	2	1	2	2	4	4	2	5	5	0	1	-9	-9	-9	3	7	5	5	4	4	2	2	2	-9	51.9230769230769	0	51.9230769230769	0	14138	2	4	0	2	2	14905	14905	20105	2	-99999999	-9	371.884615384615	2	0	319.961538461538	3	0
J1432403	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	27	1	1	2	2	0	27	5	0	7	27	2	0	2	1	-9	12.1	0	2	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	4	4	-9	-9	-9	3	9	3	11	5	6	3	2	2	-9	92.3076923076923	0	92.3076923076923	0	5720	1	0	0	2	2	5720	5720	5720	2	-99999999	-9	164.179104477612	1	1	30.5039787798409	1	1
J1432404	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	79	2	4	6	6	0	79	7	0	16	79	6	1	3	3	-9	-9	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	13	6	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	66	0	66	0	7280	1	0	66	1	1	7280	10712	7280	1	-99999999	-9	313.203214695752	2	0	248.010610079576	2	0
J1432405	5	2	7	4	4	3	1	0	1	0	0	0	2	2	1	1	2	-9	-9	1	43	1	2	3	3	0	19	4	0	3	43	3	0	1	1	-9	4.1	0	1	-9	1	0	2	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	3	3	2	2	1	2	2	5	5	2	2	2	12	6	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	75	0	75	0	27285.96	4	0	0	2	2	36155.6	36155.6	36155.6	2	-99999999	-9	379.452862926547	3	0	302.586132177682	3	0
J1432409	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	0	36	1	2	3	3	40	0	1	2	1	40	3	0	2	1	2	9.1	11.1	2	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	3	2	2	2	2	1	2	2	5	5	2	3	3	16	6	17	6	16	1	9	1	2	2	2	1	2	2	28.6153846153846	-9	-9	-9	-9	26554.16	4	0	-9	-9	1	27409.65	27409.65	27409.65	1	60000	2	352.474725274725	2	0	332.035164835165	3	0
J1433101	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	0	71	2	4	6	5	54	54	5	0	11	71	5	1	3	3	4	13.4	12.3	3	2	0	1	1	0	2	1	1	1	1	1	1	1	1	1	2	1	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	10	6	-9	-9	-9	3	9	4	4	3	3	2	1	1	-9	78.8461538461538	0	78.8461538461538	0	10904	1	6	78.8461538461538	1	1	10904	15004	10904	1	-99999999	-9	292.384615384615	2	0	213.538461538462	2	1
J1433102	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	64	2	3	5	4	64	64	6	0	12	64	5	2	6	3	2	9.1	7.1	2	1	1	0	1	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	3	4	3	4	30	2	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	20148.6	3	2	-9	-9	2	20704	20704	20704	1	100000	3	371.261538461538	2	0	371.261538461538	3	0
J1433103	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	40	1	2	3	3	0	40	5	0	9	40	3	0	6	3	-9	13.4	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	2	3	-9	-9	-9	3	7	3	11	5	6	3	1	2	-9	84.2307692307692	0	84.2307692307692	0	4472	1	0	68.7692307692308	1	1	4472	8048	4472	1	-99999999	-9	230.998851894374	1	1	121.618037135278	1	1
J1433104	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	85	2	4	6	6	80	80	7	0	16	85	7	2	3	3	3	0	0	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	-9	-9	1	4	2	1	2	2	1	2	2	4	4	2	2	2	3	4	-9	-9	-9	3	9	5	5	4	4	2	1	1	-9	75	0	75	0	10904	1	6	75	1	1	10904	14804	10904	1	-99999999	-9	290.461538461538	2	0	215.461538461538	2	0
J1433105	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	49	1	3	4	4	0	49	5	0	11	49	3	0	6	3	-9	12.2	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	0	1	-9	-9	-9	3	1	4	4	3	3	2	1	2	-9	51.9230769230769	0	51.9230769230769	0	11180	1	0	51.9230769230769	1	1	11180	13880	11180	1	-99999999	-9	398.392652123995	3	0	370.689655172414	3	0
J1433203	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	47	1	3	4	4	41	41	5	0	10	47	3	0	1	1	1	11.1	7.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	8	5	7	5	26	2	9	1	2	2	2	1	2	2	88.8461538461538	-9	-9	-9	-9	40479.12	5	0	-9	-9	2	52580	52580	52580	2	40000	1	758.386923076923	5	0	669.540769230769	5	0
J1433205	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	1	44	1	2	3	3	43	20	4	0	5	44	3	0	2	1	2	9.1	9.1	2	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	2	2	2	1	2	2	7	7	2	2	2	5	5	5	5	28	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	19788.85	3	0	-9	-9	2	22880	22880	37280	2	250000	5	442.484239444766	3	0	414.439463705309	3	0
J1433208	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	41	1	2	3	3	0	7	2	2	2	41	3	0	2	1	-9	7.1	0	2	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	3	3	3	2	2	1	2	2	5	5	2	2	2	4	4	4	4	29	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	21941.4	3	0	-9	-9	1	22942.4	22942.4	22942.4	1	135000	4	378.615204888569	3	0	413.385989010989	3	0
J1433303	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	78	2	4	6	6	75	75	7	0	16	78	6	2	3	3	3	12.3	13.1	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	3	3	1	2	-9	-9	-9	3	5	4	4	3	3	2	1	2	-9	56	1	56	0	24128.424	3	2	56	1	1	25385.36	28297.36	25385.36	1	-99999999	-9	523.854307692308	4	0	467.854307692308	4	0
J1433305	3	1	2	2	2	7	1	1	0	1	0	5	0	2	1	1	1	1	2	1	41	1	2	3	3	43	10	2	3	2	43	3	0	4	2	1	13.2	13.4	1	1	1	0	1	2	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	2	3	4	2	2	1	2	2	5	5	2	3	3	9	5	6	5	27	2	9	1	2	2	2	1	2	2	143.076923076923	-9	-9	-9	-9	46666.36	5	0	-9	-9	2	49129.6	49129.6	49129.6	2	-88888888	-8	368.300289668491	2	0	277.128108733372	2	0
J1433308	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	67	2	4	6	5	63	63	6	0	12	67	5	2	3	3	3	13.3	12.2	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	35	8	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	67.3076923076923	0	67.3076923076923	0	14968.24	2	0	48.0769230769231	1	1	15600	18100	15600	1	-99999999	-9	329.563692307692	2	0	262.256	2	0
J1433309	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	68	2	4	6	5	69	68	6	0	13	69	5	2	3	3	3	12.2	10	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	2	2	2	7	7	2	3	3	41	8	41	8	4	1	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	25011.88	3	0	-9	-9	2	27045	27045	27045	2	90000	3	467.651538461538	3	0	467.651538461538	4	0
J1433401	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	46	1	3	4	4	0	46	5	0	11	46	3	0	1	1	-9	2	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	4	4	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	48.8165680473373	0	48.8165680473373	0	24657.36	3	0	0	2	2	32743.75	32743.75	32743.75	2	-99999999	-9	688.486222732491	5	0	711.153795143848	5	0
J1433402	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	0	34	1	2	2	2	32	2	1	3	1	34	2	0	2	1	6	11.1	13.2	2	3	1	0	1	0	2	0	4	3	2	9	4	3	2	9	1	2	1	1	-9	1	1	3	2	2	1	2	2	4	4	2	3	3	8	5	8	5	25	1	9	1	2	2	2	1	2	2	62.7692307692308	-9	-9	-9	-9	27357.2	4	0	-9	-9	1	27357.2	27357.2	27357.2	1	120332	4	318.379807692308	2	0	279.149038461538	2	0
J1433403	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	54	1	3	4	4	0	54	5	0	11	54	4	0	4	2	-9	12.1	0	4	-9	0	1	0	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	0	1	-9	-9	-9	3	5	4	4	3	3	2	2	2	-9	53.8461538461538	0	53.8461538461538	0	3510	1	6	53.8461538461538	1	1	3510	6310	3510	1	-99999999	-9	181.113662456946	1	1	116.379310344828	1	1
J1433404	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	30	1	2	2	2	0	30	5	0	10	30	2	0	1	1	-9	4.1	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	5	5	6	5	27	1	9	1	2	2	2	1	2	2	69.2307692307692	-9	-9	-9	-9	26230.36	4	0	-9	-9	2	35100	35100	35100	2	35000	1	730.427956371986	5	0	724.406830238727	5	0
J1433405	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	37	1	2	3	3	0	37	5	0	9	37	3	0	4	2	-9	12.4	0	4	-9	0	1	0	0	2	1	7	4	2	-9	7	4	2	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	5	5	7	5	-9	-9	-9	3	9	3	11	6	6	3	2	2	-9	70	0	70	0	3510	1	6	70	1	1	3510	7150	3510	1	-99999999	-9	205.223880597015	1	1	116.379310344828	1	1
J1433406	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	1	1	2	2	43	1	2	3	3	43	14	3	1	2	43	3	0	1	1	1	5	5	1	1	2	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	2	2	2	1	2	2	7	7	2	1	1	5	5	5	5	28	2	9	1	2	2	2	1	2	2	60	-9	-9	-9	-9	42625.4	5	0	-9	-9	2	48504.9	48504.9	48504.9	2	55000	2	479.997683039852	3	0	400.432692307692	3	0
J1433409	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	30	1	2	2	2	0	7	2	2	2	30	2	0	4	2	-9	12.2	0	4	-9	0	1	0	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	0	1	-9	-9	-9	3	1	3	11	5	6	3	1	2	-9	108.461538461538	0	108.461538461538	0	16226.6	2	0	69.2307692307692	1	1	16226.6	19826.6	16226.6	1	-99999999	-9	356.337167505392	2	0	278.386970172684	2	0
