aacode	aagfh11	paired	casecat	fqtr	fmonth	fyear	tenure8x	tenure4x	tenure2x	gorehcs	gorehs	region3x	rumorph	imd1010	market_r
J0883403	651.010452745861	1	1	3	11	2011	4	4	2	5	6	3	1	1	2
J0883404	2262.94523528276	1	1	3	11	2011	2	2	1	5	6	3	1	5	3
J0883405	3280.96049224985	1	1	3	11	2011	2	2	1	5	6	3	1	6	3
J0883406	1349.36524471769	0	5	3	11	2011	1	1	1	5	6	3	1	5	-9
J0883407	1445.19403083422	0	5	3	11	2011	1	1	1	5	6	3	1	7	-9
J0883408	1875.09485952232	0	4	3	11	2011	1	1	1	5	6	3	1	4	-9
J0883409	1549.00656528342	1	1	3	11	2011	2	2	1	5	6	3	1	5	3
J0884103	1291.16725760138	0	5	4	1	2012	1	1	1	5	6	3	1	4	-9
J0884104	2056.16612708799	1	1	4	1	2012	2	2	1	5	6	3	1	1	3
J0884105	1291.78991884487	0	5	4	1	2012	1	1	1	5	6	3	1	1	-9
J0884106	2824.35238339061	0	4	4	1	2012	2	2	1	5	6	3	1	3	3
J0884204	1666.26026444458	0	5	4	1	2012	1	1	1	5	6	3	1	1	-9
J0884206	2866.50363936965	0	4	4	1	2012	2	2	1	5	6	3	1	2	3
J0884209	1231.66212350356	1	1	4	1	2012	4	4	2	5	6	3	1	2	2
J0884301	2427.73791522739	0	5	4	2	2012	1	1	1	5	6	3	1	5	-9
J0884302	1773.78589816289	0	5	4	2	2012	2	2	1	5	6	3	1	3	3
J0884303	1572.25448565255	0	4	4	2	2012	1	1	1	5	6	3	1	4	-9
J0884307	1672.48861547045	0	5	4	2	2012	1	1	1	5	6	3	1	5	-9
J0884308	3481.82726821635	1	1	4	2	2012	4	4	2	5	6	3	1	4	2
J0884401	2516.31619052537	0	4	4	2	2012	1	1	1	5	6	3	1	6	-9
J0884402	1704.25909021358	0	5	4	2	2012	1	1	1	5	6	3	1	8	-9
J0891101	1511.08457030033	1	1	1	4	2011	3	3	2	5	6	3	2	9	1
J0891103	3217.50715495328	1	1	1	4	2011	1	1	1	5	6	3	3	7	-9
J0891104	1944.98583847416	0	5	1	4	2011	1	1	1	5	6	3	2	10	-9
J0891105	1406.48617917439	1	1	1	4	2011	1	1	1	5	6	3	2	7	-9
J0891107	1502.6254134321	1	1	1	4	2011	1	1	1	5	6	3	3	7	-9
J0891201	3180.27180441136	0	5	1	4	2011	1	1	1	5	6	3	1	9	-9
J0891205	2091.20795361562	0	4	1	4	2011	1	1	1	5	6	3	1	10	-9
J0891206	3555.37108904915	0	5	1	4	2011	1	1	1	5	6	3	1	10	-9
J0891207	3226.00772217228	0	4	1	4	2011	1	1	1	5	6	3	1	10	-9
J0891301	1429.71461038455	1	1	1	5	2011	1	1	1	5	6	3	3	10	-9
J0891302	1143.67210454622	1	1	1	5	2011	3	3	2	5	6	3	1	7	1
J0891303	1474.03057279266	0	5	1	5	2011	1	1	1	5	6	3	1	7	-9
J0891304	3677.00686947904	1	1	1	5	2011	1	1	1	5	6	3	1	7	-9
J0891306	1576.803837938	1	1	1	5	2011	1	1	1	5	6	3	1	10	-9
J0891307	1457.74738140492	0	5	1	5	2011	1	1	1	5	6	3	1	10	-9
J0891308	1523.60933235261	1	1	1	5	2011	1	1	1	5	6	3	1	10	-9
J0891401	3002.88679869013	0	4	1	5	2011	2	2	1	5	6	3	1	9	3
J0891404	1913.27656951877	1	1	1	5	2011	1	1	1	5	6	3	1	10	-9
J0891405	2448.42761306604	0	4	1	5	2011	2	2	1	5	6	3	1	10	5
J0891406	1690.67942366563	1	1	1	5	2011	1	1	1	5	6	3	1	7	-9
J0891407	3130.62265100396	1	1	1	5	2011	2	2	1	5	6	3	1	9	5
J0891408	1612.4245899494	1	1	1	5	2011	1	1	1	5	6	3	1	10	-9
J0892101	1649.69322895704	0	5	2	7	2011	1	1	1	5	6	3	4	7	-9
J0892102	972.95410371438	0	5	2	7	2011	1	1	1	5	6	3	1	5	-9
J0892104	1927.50278949748	0	5	2	7	2011	1	1	1	5	6	3	1	10	-9
J0892106	1394.54414977024	0	5	2	7	2011	1	1	1	5	6	3	4	8	-9
J0892107	2855.34318193081	1	1	2	7	2011	4	4	2	5	6	3	1	8	2
J0892108	2375.76498207276	1	1	2	7	2011	2	2	1	5	6	3	1	8	3
J0892201	1520.51470989314	1	1	2	7	2011	1	1	1	5	6	3	1	3	-9
J0892202	908.059038158925	0	4	2	7	2011	4	4	2	5	6	3	1	3	2
J0892203	919.872116859105	1	1	2	7	2011	1	1	1	5	6	3	1	3	-9
J0892204	1874.98851606571	0	5	2	7	2011	1	1	1	5	6	3	1	9	-9
J0892205	731.428958820212	0	5	2	7	2011	1	1	1	5	6	3	1	3	-9
J0892206	1412.5511923692	1	1	2	7	2011	1	1	1	5	6	3	1	6	-9
J0892208	1293.16501352626	1	1	2	7	2011	1	1	1	5	6	3	1	3	-9
J0892301	2197.27590828806	1	1	2	8	2011	1	1	1	5	6	3	1	10	-9
J0892302	1445.16534313442	0	5	2	8	2011	1	1	1	5	6	3	4	10	-9
J0892304	1436.09072203971	0	5	2	8	2011	1	1	1	5	6	3	1	10	-9
J0892305	1299.75383976249	1	1	2	8	2011	1	1	1	5	6	3	1	7	-9
J0892308	1661.07208529276	0	5	2	8	2011	1	1	1	5	6	3	1	6	-9
J0892402	2275.10174591287	1	1	2	8	2011	3	3	2	5	6	3	1	1	1
J0892403	1392.92191285383	0	4	2	8	2011	3	3	2	5	6	3	1	1	1
J0893101	1564.93189474113	1	1	3	10	2011	1	1	1	5	6	3	1	4	-9
J0893102	2594.47699976598	0	5	3	10	2011	1	1	1	5	6	3	1	7	-9
J0893103	1711.62315983264	1	1	3	10	2011	1	1	1	5	6	3	1	7	-9
J0893104	1506.08791920236	0	5	3	10	2011	1	1	1	5	6	3	1	8	-9
J0893105	1537.43839200573	0	5	3	10	2011	1	1	1	5	6	3	1	2	-9
J0893201	874.2302208628	1	1	3	10	2011	4	4	2	5	6	3	1	3	2
J0893203	2424.92567261828	1	1	3	10	2011	3	3	2	5	6	3	1	1	1
J0893204	1184.53512678389	0	4	3	10	2011	1	1	1	5	6	3	1	7	-9
J0893205	1621.04747311597	0	5	3	10	2011	1	1	1	5	6	3	1	10	-9
J0893206	1537.69405998539	1	1	3	10	2011	2	2	1	5	6	3	1	10	5
J0893207	1665.96894985102	0	5	3	10	2011	1	1	1	5	6	3	1	9	-9
J0893301	3055.26551411675	1	1	3	11	2011	1	1	1	5	6	3	1	6	-9
J0893302	1470.13896241139	0	5	3	11	2011	1	1	1	5	6	3	1	5	-9
J0893304	1414.19743970763	1	1	3	11	2011	1	1	1	5	6	3	1	7	-9
J0893306	1554.68807593424	1	1	3	11	2011	1	1	1	5	6	3	1	8	-9
J0893308	2248.85820160748	0	5	3	11	2011	1	1	1	5	6	3	1	9	-9
J0893309	1720.20303959591	1	1	3	11	2011	3	3	2	5	6	3	1	3	1
J0893401	1204.22945390226	0	4	3	11	2011	3	3	2	5	6	3	1	1	1
J0893402	872.838851770613	1	1	3	11	2011	1	1	1	5	6	3	1	6	-9
J0893404	1323.88627908308	0	5	3	11	2011	1	1	1	5	6	3	1	8	-9
J0893406	730.957124331265	1	1	3	11	2011	4	4	2	5	6	3	2	8	2
J0893407	1109.69123544915	1	1	3	11	2011	1	1	1	5	6	3	2	6	-9
J0894101	1437.853684702	1	1	4	1	2012	1	1	1	5	6	3	1	7	-9
J0894102	1447.50022028178	0	5	4	1	2012	1	1	1	5	6	3	1	3	-9
J0894103	1365.21265582298	1	1	4	1	2012	1	1	1	5	6	3	1	2	-9
J0894105	1782.44242148622	0	5	4	1	2012	1	1	1	5	6	3	1	7	-9
J0894109	1636.83643524191	0	5	4	1	2012	1	1	1	5	6	3	1	7	-9
J0894202	932.082712609556	1	1	4	1	2012	3	3	2	5	6	3	1	3	1
J0894205	1607.63352451836	1	1	4	1	2012	3	3	2	5	6	3	1	1	1
J0894302	1568.74355151757	1	1	4	2	2012	3	3	2	5	6	3	1	3	1
J0894304	791.494354352422	1	1	4	2	2012	2	2	1	5	6	3	1	2	3
J0894306	777.182124662435	0	4	4	2	2012	3	3	2	5	6	3	1	1	1
J0894307	1561.22069357896	0	5	4	2	2012	3	3	2	5	6	3	1	1	1
J0894308	782.807260569004	1	1	4	2	2012	1	1	1	5	6	3	1	1	-9
J0894402	1380.88593138385	0	5	4	2	2012	1	1	1	5	6	3	1	6	-9
J0894403	1406.4837130626	1	1	4	2	2012	4	4	2	5	6	3	1	5	2
J0894404	1374.75232839336	1	1	4	2	2012	1	1	1	5	6	3	1	10	-9
J0894405	1502.40454967232	0	5	4	2	2012	1	1	1	5	6	3	1	6	-9
J0894406	1251.18253128508	0	4	4	2	2012	1	1	1	5	6	3	1	7	-9
J0894409	1545.69106214209	1	1	4	2	2012	1	1	1	5	6	3	1	6	-9
J0901103	1683.04694424224	0	5	1	4	2011	1	1	1	5	6	3	1	2	-9
J0901105	898.716684853363	1	1	1	4	2011	4	4	2	5	6	3	1	2	2
J0901107	1552.15145869783	0	5	1	4	2011	1	1	1	5	6	3	1	4	-9
J0901110	818.700712485246	0	5	1	4	2011	1	1	1	5	6	3	1	1	-9
J0901111	549.487428604936	1	1	1	4	2011	3	3	2	5	6	3	1	5	1
J0901112	989.072310751657	0	5	1	4	2011	1	1	1	5	6	3	1	1	-9
J0901115	1563.98626797479	1	1	1	4	2011	1	1	1	5	6	3	1	3	-9
J0901203	935.308482154801	1	1	1	4	2011	3	3	2	5	6	3	1	1	1
J0901205	1399.78691567044	1	1	1	4	2011	2	2	1	5	6	3	1	5	3
J0901206	979.816532787177	0	5	1	4	2011	1	1	1	5	6	3	1	6	-9
J0901207	1480.20945877463	1	1	1	4	2011	2	2	1	5	6	3	1	6	3
J0901209	913.925702675004	1	1	1	4	2011	1	1	1	5	6	3	1	1	-9
J0901210	1325.17028458205	1	1	1	4	2011	2	2	1	5	6	3	1	2	3
J0901211	805.841219729447	0	4	1	4	2011	4	4	2	5	6	3	1	3	2
J0901215	841.588814868164	1	1	1	4	2011	3	3	2	5	6	3	1	1	1
J0901217	1484.43480533129	0	5	1	4	2011	1	1	1	5	6	3	1	3	-9
J0901301	2133.26710762097	1	1	1	5	2011	2	2	1	5	6	3	1	2	3
J0901303	992.097058774025	1	1	1	5	2011	1	1	1	5	6	3	1	1	-9
J0901304	1884.84904695884	0	5	1	5	2011	1	1	1	5	6	3	1	3	-9
J0901307	1433.00087864719	1	1	1	5	2011	4	4	2	5	6	3	1	3	2
J0901308	1460.26297856113	1	1	1	5	2011	1	1	1	5	6	3	1	3	-9
J0901309	1692.67372882663	0	5	1	5	2011	1	1	1	5	6	3	1	3	-9
J0901311	1396.54766905191	1	1	1	5	2011	3	3	2	5	6	3	1	1	1
J0901312	866.500006893361	1	1	1	5	2011	2	2	1	5	6	3	1	1	3
J0901401	1654.69902202604	1	1	1	5	2011	1	1	1	5	6	3	1	2	-9
J0901403	4345.0306763583	0	4	1	5	2011	1	1	1	5	6	3	1	2	-9
J0901404	1732.85662481392	1	1	1	5	2011	2	2	1	5	6	3	1	6	3
J0901406	972.804097088337	1	1	1	5	2011	2	2	1	5	6	3	1	1	3
J0901407	777.185880214283	1	1	1	5	2011	3	3	2	5	6	3	1	1	1
J0901408	822.048985664319	1	1	1	5	2011	1	1	1	5	6	3	1	2	-9
J0901409	843.6875036273	0	4	1	5	2011	4	4	2	5	6	3	1	2	2
J0901410	1706.24177917145	1	1	1	5	2011	3	3	2	5	6	3	1	2	1
J0901411	1677.94469842403	1	1	1	5	2011	3	3	2	5	6	3	1	3	1
J0901412	1232.60313011676	1	1	1	5	2011	3	3	2	5	6	3	1	2	1
J0902102	2531.18949673535	1	1	2	7	2011	3	3	2	5	6	3	1	1	1
J0902103	3436.35056905497	1	1	2	7	2011	4	4	2	5	6	3	1	2	2
J0902105	815.068651901367	1	1	2	7	2011	3	3	2	5	6	3	1	1	1
J0902107	832.804016089396	1	1	2	7	2011	1	1	1	5	6	3	1	1	-9
J0902109	893.248524223514	1	1	2	7	2011	1	1	1	5	6	3	1	1	-9
J0902110	761.180560419986	0	5	2	7	2011	1	1	1	5	6	3	1	1	-9
J0902111	1812.03167922728	1	1	2	7	2011	4	4	2	5	6	3	1	1	2
J0902112	1394.78420113002	0	5	2	7	2011	1	1	1	5	6	3	1	1	-9
J0902205	1143.76067984018	0	5	2	7	2011	1	1	1	5	6	3	1	1	-9
J0902206	2959.0058912624	0	4	2	7	2011	3	3	2	5	6	3	1	3	1
J0902207	2756.79531088059	0	5	2	7	2011	1	1	1	5	6	3	1	6	-9
J0902209	2060.57398465605	1	1	2	7	2011	3	3	2	5	6	3	1	5	1
J0902210	1817.44564256407	0	4	2	7	2011	2	2	1	5	6	3	1	4	3
J0902211	2338.82404113304	0	4	2	7	2011	2	2	1	5	6	3	1	4	3
J0902212	2277.23987609492	0	4	2	7	2011	2	2	1	5	6	3	1	6	3
J0902213	1736.49754249857	0	4	2	7	2011	2	2	1	5	6	3	1	6	3
J0902214	3996.79354341757	0	4	2	7	2011	4	4	2	5	6	3	1	5	2
J0902215	4062.27722098531	0	4	2	7	2011	1	1	1	5	6	3	1	5	-9
J0902216	3159.59143537314	0	4	2	7	2011	2	2	1	5	6	3	1	5	3
J0902302	1985.35385031339	0	5	2	8	2011	1	1	1	5	6	3	1	4	-9
J0902303	2284.55273337056	1	1	2	8	2011	2	2	1	5	6	3	1	1	3
J0902304	891.689862269153	0	4	2	8	2011	3	3	2	5	6	3	1	1	1
J0902306	2138.74990956175	0	5	2	8	2011	1	1	1	5	6	3	1	3	-9
J0902307	854.78759859583	0	4	2	8	2011	1	1	1	5	6	3	1	3	-9
J0902310	1004.36025585974	1	1	2	8	2011	3	3	2	5	6	3	1	4	1
J0902311	4017.31837668003	0	5	2	8	2011	1	1	1	5	6	3	1	5	-9
J0902312	745.882461306177	1	1	2	8	2011	1	1	1	5	6	3	1	2	-9
J0902314	1853.21193683985	1	1	2	8	2011	1	1	1	5	6	3	1	5	-9
J0902315	1468.38145888933	0	5	2	8	2011	1	1	1	5	6	3	1	5	-9
J0902316	2426.18401642312	1	1	2	8	2011	1	1	1	5	6	3	1	5	-9
J0902401	1565.76937743349	0	4	2	8	2011	2	2	1	5	6	3	1	1	3
J0902404	3433.03695322492	0	5	2	8	2011	1	1	1	5	6	3	1	1	-9
J0902407	3529.29554189783	0	4	2	8	2011	2	2	1	5	6	3	1	7	5
J0902410	3341.33607311311	0	5	2	8	2011	1	1	1	5	6	3	1	5	-9
J0903104	1415.00688451191	0	5	3	10	2011	1	1	1	5	6	3	1	2	-9
J0903108	776.490852271041	1	1	3	10	2011	4	4	2	5	6	3	1	5	2
J0903111	691.502635642191	1	1	3	10	2011	4	4	2	5	6	3	1	5	2
J0903112	1131.89629482768	1	1	3	10	2011	1	1	1	5	6	3	1	3	-9
J0903114	1343.18490334233	1	1	3	10	2011	2	2	1	5	6	3	1	6	3
J0903115	2803.70874437512	0	4	3	10	2011	1	1	1	5	6	3	1	4	-9
J0903117	954.374292085356	1	1	3	10	2011	2	2	1	5	6	3	1	2	3
J0903202	1779.82566155334	0	5	3	10	2011	1	1	1	5	6	3	1	3	-9
J0903203	1721.00820805047	0	4	3	10	2011	3	3	2	5	6	3	1	1	1
J0903204	674.904762622796	0	4	3	10	2011	3	3	2	5	6	3	1	2	1
J0903205	3060.48539713555	1	1	3	10	2011	1	1	1	5	6	3	1	6	-9
J0903206	1890.99426513217	1	1	3	10	2011	2	2	1	5	6	3	1	1	3
J0903207	2085.64278125141	1	1	3	10	2011	2	2	1	5	6	3	1	2	3
J0903210	2465.8542298136	0	4	3	10	2011	3	3	2	5	6	3	1	1	1
J0903212	3799.74057594846	0	5	3	10	2011	1	1	1	5	6	3	1	6	-9
J0903301	778.540837531777	0	5	3	11	2011	3	3	2	5	6	3	1	2	1
J0903304	1783.70616462994	1	1	3	11	2011	1	1	1	5	6	3	1	4	-9
J0903306	1103.19357665696	0	4	3	11	2011	3	3	2	5	6	3	1	1	1
J0903307	2886.73561819968	1	1	3	11	2011	1	1	1	5	6	3	1	4	-9
J0903311	3353.65072207673	0	5	3	11	2011	1	1	1	5	6	3	1	5	-9
J0903315	1419.85107857472	0	5	3	11	2011	1	1	1	5	6	3	1	1	-9
J0903402	2798.42035409095	1	1	3	11	2011	2	2	1	5	6	3	1	2	3
J0903404	982.313322907516	1	1	3	11	2011	2	2	1	5	6	3	1	3	3
J0903406	1523.77087691127	1	1	3	11	2011	1	1	1	5	6	3	1	4	-9
J0903407	1126.55085333343	0	5	3	11	2011	1	1	1	5	6	3	1	2	-9
J0903408	1811.04221544988	0	4	3	11	2011	1	1	1	5	6	3	1	7	-9
J0903409	1414.70689987617	0	5	3	11	2011	1	1	1	5	6	3	1	7	-9
J0903410	1743.46370798192	0	5	3	11	2011	1	1	1	5	6	3	1	6	-9
J0903411	1895.15634560123	1	1	3	11	2011	1	1	1	5	6	3	1	6	-9
J0903414	991.586054066261	1	1	3	11	2011	2	2	1	5	6	3	1	2	3
J0904101	1625.20420283517	0	5	4	1	2012	1	1	1	5	6	3	1	5	-9
J0904104	1118.76700800135	1	1	4	1	2012	2	2	1	5	6	3	1	2	3
J0904106	1650.64041758036	0	5	4	1	2012	1	1	1	5	6	3	1	5	-9
J0904107	1785.93459855822	0	4	4	1	2012	1	1	1	5	6	3	1	1	-9
J0904108	1853.61263150346	0	5	4	1	2012	1	1	1	5	6	3	1	3	-9
J0904110	1762.30505430323	0	5	4	1	2012	1	1	1	5	6	3	1	6	-9
J0904111	1821.03773638192	0	5	4	1	2012	1	1	1	5	6	3	1	6	-9
J0904112	1717.19046566688	0	4	4	1	2012	2	2	1	5	6	3	1	2	3
J0904201	1311.03949896897	1	1	4	1	2012	2	2	1	5	6	3	1	1	4
J0904203	1663.86174958178	0	5	4	1	2012	1	1	1	5	6	3	1	1	-9
J0904206	1670.19399479037	1	1	4	1	2012	2	2	1	5	6	3	1	1	5
J0904208	1395.62285639659	0	5	4	1	2012	1	1	1	5	6	3	1	1	-9
J0904213	3176.33203584261	1	1	4	1	2012	2	2	1	5	6	3	1	1	5
J0904303	2976.9151198459	1	1	4	2	2012	2	2	1	5	6	3	1	2	5
J0904306	2726.34230454203	0	5	4	2	2012	1	1	1	5	6	3	1	2	-9
J0904308	975.394327331648	0	5	4	2	2012	1	1	1	5	6	3	1	4	-9
J0904309	1962.11559478932	0	5	4	2	2012	1	1	1	5	6	3	1	3	-9
J0904311	1473.10811087767	0	5	4	2	2012	1	1	1	5	6	3	1	2	-9
J0904402	1644.83243984126	0	5	4	2	2012	1	1	1	5	6	3	1	1	-9
J0904403	799.524485283469	1	1	4	2	2012	4	4	2	5	6	3	1	1	2
J0904404	1264.02907530749	0	4	4	2	2012	1	1	1	5	6	3	1	1	-9
J0904405	1578.61428304353	1	1	4	2	2012	2	2	1	5	6	3	1	1	5
J0904406	680.177269718973	1	1	4	2	2012	4	4	2	5	6	3	1	1	2
J0904408	1287.56322994584	0	5	4	2	2012	1	1	1	5	6	3	1	1	-9
J0904409	1982.4130473565	1	1	4	2	2012	4	4	2	5	6	3	1	1	2
J0904412	707.040730145677	0	5	4	2	2012	1	1	1	5	6	3	1	1	-9
J0904416	824.174400890796	1	1	4	2	2012	1	1	1	5	6	3	1	1	-9
J0904418	1073.04895940832	0	5	4	2	2012	1	1	1	5	6	3	1	1	-9
J0911101	2716.62453092637	0	4	1	4	2011	2	2	1	5	6	3	1	2	3
J0911103	1381.11705457131	0	4	1	4	2011	1	1	1	5	6	3	1	5	-9
J0911104	2199.11873371526	1	1	1	4	2011	2	2	1	5	6	3	1	2	5
J0911105	1999.47066315017	1	1	1	4	2011	2	2	1	5	6	3	1	1	5
J0911110	1956.13435783746	0	4	1	4	2011	1	1	1	5	6	3	1	1	-9
J0911112	1542.12499441675	1	1	1	4	2011	1	1	1	5	6	3	1	3	-9
J0911201	1839.91952601699	1	1	1	4	2011	1	1	1	5	6	3	1	3	-9
J0911202	1883.2453405087	1	1	1	4	2011	2	2	1	5	6	3	1	2	3
J0911203	1896.75066716729	1	1	1	4	2011	2	2	1	5	6	3	1	2	3
J0911204	1232.67126104929	1	1	1	4	2011	2	2	1	5	6	3	1	1	3
J0911205	1888.22560657974	0	4	1	4	2011	2	2	1	5	6	3	1	4	5
J0911207	1599.69028954221	0	5	1	4	2011	1	1	1	5	6	3	1	3	-9
J0911208	1612.2152987314	1	1	1	4	2011	1	1	1	5	6	3	1	5	-9
J0911209	3091.28417345757	0	5	1	4	2011	1	1	1	5	6	3	1	4	-9
J0911210	1487.02627528648	1	1	1	4	2011	1	1	1	5	6	3	1	2	-9
J0911302	1447.03795586515	0	5	1	5	2011	1	1	1	5	6	3	1	1	-9
J0911303	1704.36597920101	1	1	1	5	2011	1	1	1	5	6	3	1	1	-9
J0911305	3392.37676965593	1	1	1	5	2011	1	1	1	5	6	3	1	3	-9
J0911308	1373.39376012853	0	4	1	5	2011	3	3	2	5	6	3	1	1	1
J0911309	908.382772944469	1	1	1	5	2011	3	3	2	5	6	3	1	1	1
J0911314	1902.05156151331	0	4	1	5	2011	1	1	1	5	6	3	1	5	-9
J0911402	614.078827605072	1	1	1	5	2011	3	3	2	5	6	3	1	1	1
J0911404	721.803277193834	1	1	1	5	2011	3	3	2	5	6	3	1	1	1
J0911406	2161.45040476138	0	5	1	5	2011	1	1	1	5	6	3	1	2	-9
J0911407	1540.69503032017	0	4	1	5	2011	1	1	1	5	6	3	1	1	-9
J0911408	1365.73064330254	1	1	1	5	2011	1	1	1	5	6	3	1	3	-9
J0911413	1482.31675847391	0	5	1	5	2011	1	1	1	5	6	3	1	9	-9
J0912101	998.099860591564	1	1	2	7	2011	2	2	1	5	6	3	1	2	3
J0912102	918.559780142716	1	1	2	7	2011	2	2	1	5	6	3	1	2	3
J0912105	739.596216477899	1	1	2	7	2011	3	3	2	5	6	3	1	3	1
J0912109	708.979948697698	0	4	2	7	2011	4	4	2	5	6	3	1	1	2
J0912111	976.729870853698	0	4	2	7	2011	2	2	1	5	6	3	1	1	3
J0912112	1116.40560098781	0	5	2	7	2011	1	1	1	5	6	3	1	7	-9
J0912115	1836.91950998592	0	5	2	7	2011	1	1	1	5	6	3	1	8	-9
J0912116	1542.29710397838	1	1	2	7	2011	1	1	1	5	6	3	1	9	-9
J0912117	1606.9515665088	1	1	2	7	2011	2	2	1	5	6	3	1	2	3
J0912119	1625.6082326252	1	1	2	7	2011	2	2	1	5	6	3	1	2	3
J0912120	1016.09723448059	1	1	2	7	2011	1	1	1	5	6	3	1	2	-9
J0912201	976.364021173929	1	1	2	7	2011	4	4	2	5	6	3	1	1	2
J0912202	2049.03749594082	0	5	2	7	2011	1	1	1	5	6	3	1	1	-9
J0912203	2311.37776415151	1	1	2	7	2011	1	1	1	5	6	3	1	3	-9
J0912205	1243.89584477842	0	4	2	7	2011	4	4	2	5	6	3	1	1	2
J0912206	1614.17708686877	0	5	2	7	2011	1	1	1	5	6	3	1	1	-9
J0912213	2040.41973251204	0	5	2	7	2011	1	1	1	5	6	3	1	3	-9
J0912301	1581.01427580439	0	4	2	8	2011	2	2	1	5	6	3	1	4	4
J0912306	1660.53542972301	1	1	2	8	2011	3	3	2	5	6	3	1	1	1
J0912321	759.601593103925	1	1	2	8	2011	3	3	2	5	6	3	1	1	1
J0912322	1523.05097134637	0	4	2	8	2011	2	2	1	5	6	3	1	1	5
J0912324	1006.21974598595	1	1	2	8	2011	3	3	2	5	6	3	1	1	1
J0912402	1361.95331271549	1	1	2	8	2011	4	4	2	5	6	3	1	1	2
J0912403	737.738897945574	1	1	2	8	2011	1	1	1	5	6	3	1	1	-9
J0912405	779.734364482835	1	1	2	8	2011	1	1	1	5	6	3	1	1	-9
J0912408	2143.64398146302	1	1	2	8	2011	2	2	1	5	6	3	1	1	3
J0912409	1059.46262380648	0	5	2	8	2011	1	1	1	5	6	3	1	1	-9
J0912410	1073.41643650243	0	4	2	8	2011	2	2	1	5	6	3	1	1	4
J0912411	703.663257469751	1	1	2	8	2011	4	4	2	5	6	3	1	1	2
J0912414	1468.12858428394	1	1	2	8	2011	3	3	2	5	6	3	1	1	1
J0912415	2340.6649399225	0	4	2	8	2011	4	4	2	5	6	3	1	1	2
J0912416	1155.40547389833	0	4	2	8	2011	3	3	2	5	6	3	1	1	1
J0913102	1373.62088747838	0	5	3	10	2011	1	1	1	5	6	3	1	4	-9
J0913103	3368.24749230971	0	4	3	10	2011	1	1	1	5	6	3	1	2	-9
J0913105	1277.077110027	1	1	3	10	2011	3	3	2	5	6	3	1	1	1
J0913109	793.655716660489	1	1	3	10	2011	4	4	2	5	6	3	1	3	2
J0913111	946.747954658968	1	1	3	10	2011	3	3	2	5	6	3	1	1	1
J0913114	1000.61786743701	0	5	3	10	2011	1	1	1	5	6	3	1	1	-9
J0913115	3912.84117366265	1	1	3	10	2011	4	4	2	5	6	3	1	2	2
J0913117	757.881370540666	0	4	3	10	2011	4	4	2	5	6	3	1	1	2
J0913201	1089.37726835214	1	1	3	10	2011	1	1	1	5	6	3	1	3	-9
J0913202	3089.61069793226	0	5	3	10	2011	1	1	1	5	6	3	1	1	-9
J0913203	644.590900554884	0	5	3	10	2011	3	3	2	5	6	3	1	1	1
J0913204	1662.59744534264	0	4	3	10	2011	1	1	1	5	6	3	1	1	-9
J0913205	2263.37489501767	0	5	3	10	2011	1	1	1	5	6	3	1	1	-9
J0913206	1409.32696603507	1	1	3	10	2011	2	2	1	5	6	3	1	2	3
J0913207	1215.64403581513	1	1	3	10	2011	3	3	2	5	6	3	1	1	1
J0913208	1528.03581867559	1	1	3	10	2011	2	2	1	5	6	3	1	1	5
J0913213	1613.02906688195	0	5	3	10	2011	2	2	1	5	6	3	1	1	5
J0913214	1455.37973283637	0	4	3	10	2011	1	1	1	5	6	3	1	1	-9
J0913302	1850.29187183206	1	1	3	11	2011	1	1	1	5	6	3	1	2	-9
J0913310	2351.00981910225	1	1	3	11	2011	3	3	2	5	6	3	1	1	1
J0913313	931.08857549401	1	1	3	11	2011	3	3	2	5	6	3	1	1	1
J0913314	926.698653129666	1	1	3	11	2011	3	3	2	5	6	3	1	1	1
J0913405	2170.24409613298	0	4	3	11	2011	2	2	1	5	6	3	1	2	3
J0913408	3995.56946480666	0	5	3	11	2011	1	1	1	5	6	3	1	2	-9
J0913411	2205.94357460449	1	1	3	11	2011	4	4	2	5	6	3	1	2	2
J0913412	1860.5742757403	1	1	3	11	2011	3	3	2	5	6	3	1	1	1
J0913414	1122.19067674399	0	4	3	11	2011	1	1	1	5	6	3	1	4	-9
J0914101	1292.32827034292	0	5	4	1	2012	1	1	1	5	6	3	1	9	-9
J0914103	882.811404367735	1	1	4	1	2012	4	4	2	5	6	3	1	6	2
J0914105	2045.18844040207	1	1	4	1	2012	2	2	1	5	6	3	1	8	3
J0914106	1349.19415403248	0	5	4	1	2012	1	1	1	5	6	3	1	6	-9
J0914107	3338.31149367828	1	1	4	1	2012	2	2	1	5	6	3	1	8	3
J0914110	1929.97945385331	1	1	4	1	2012	2	2	1	5	6	3	1	9	3
J0914112	1557.3360051897	1	1	4	1	2012	1	1	1	5	6	3	1	10	-9
J0914204	763.148683019395	1	1	4	1	2012	3	3	2	5	6	3	1	1	1
J0914205	1745.02782910096	1	1	4	1	2012	1	1	1	5	6	3	1	8	-9
J0914206	2217.5418075041	0	5	4	1	2012	1	1	1	5	6	3	1	10	-9
J0914207	1583.1204549587	1	1	4	1	2012	3	3	2	5	6	3	1	5	1
J0914209	2273.82783305017	0	5	4	1	2012	1	1	1	5	6	3	1	8	-9
J0914210	1410.07773509857	1	1	4	1	2012	1	1	1	5	6	3	1	8	-9
